Name,Value,,,,,,,,,,,,,,,
Schedule Name,PR_250823,,,,,,,,,,,,,,,
Version,N/A,,,,,,,,,,,,,,,
Environment,Chamber 3 [1],,,,,,,,,,,,,,,
Machine Name,DESKTOP-73QI2H7,,,,,,,,,,,,,,,
Date/Time,09/26/2023 09:32:26,,,,,,,,,,,,,,,
Database,*DEFAULT,,,,,,,,,,,,,,,
Schedule Run ID,395,,,,,,,,,,,,,,,
Finalized,No,,,,,,,,,,,,,,,
Record Count,998,,,,,,,,,,,,,,,
Animal ID,397,,,,,,,,,,,,,,,
Application_Version,ABET II Touch 19.11.21.0,,,,,,,,,,,,,,,
Max_Number_Trials,0,,,,,,,,,,,,,,,
Max_Schedule_Time,3600,,,,,,,,,,,,,,,
Notes,26092301,,,,,,,,,,,,,,,
Schedule_Start_Time,2023-09-26T09:32:27.040,,,,,,,,,,,,,,,
User,DB,,,,,,,,,,,,,,,
Evnt_Time,Evnt_ID,Event_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
3159.337,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3159.427,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3159.802,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3159.802,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3159.802,16,Variable Event,PR_count,,2,1,Value,25,,0,,0,,0,,0
3159.802,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3159.937,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3160.356,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3160.356,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3160.356,16,Variable Event,PR_count,,2,1,Value,26,,0,,0,,0,,0
3160.356,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3160.806,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3160.882,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3160.882,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3160.882,16,Variable Event,PR_count,,2,1,Value,27,,0,,0,,0,,0
3160.882,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3161.046,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3161.721,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3161.721,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3161.721,16,Variable Event,PR_count,,2,1,Value,28,,0,,0,,0,,0
3161.721,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3162.05,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3162.364,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3162.364,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3162.364,16,Variable Event,PR_count,,2,1,Value,29,,0,,0,,0,,0
3162.364,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3162.394,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3162.753,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3162.753,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3162.753,16,Variable Event,PR_count,,2,1,Value,30,,0,,0,,0,,0
3162.753,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3162.843,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.082,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.082,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3163.082,16,Variable Event,PR_count,,2,1,Value,31,,0,,0,,0,,0
3163.082,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3163.247,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.516,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.516,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3163.516,16,Variable Event,PR_count,,2,1,Value,32,,0,,0,,0,,0
3163.516,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3163.756,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.966,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3163.966,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3163.966,16,Variable Event,PR_count,,2,1,Value,33,,0,,0,,0,,0
3163.966,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3164.356,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3165.792,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3165.792,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3165.792,16,Variable Event,PR_count,,2,1,Value,34,,0,,0,,0,,0
3165.792,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3167.243,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3167.993,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3167.993,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3167.993,16,Variable Event,PR_count,,2,1,Value,35,,0,,0,,0,,0
3167.993,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3168.053,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3169.713,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3169.713,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3169.713,16,Variable Event,PR_count,,2,1,Value,36,,0,,0,,0,,0
3169.713,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3169.758,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3170.897,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3170.897,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3170.897,16,Variable Event,PR_count,,2,1,Value,37,,0,,0,,0,,0
3170.897,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3171.257,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3171.422,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3171.422,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3171.422,16,Variable Event,PR_count,,2,1,Value,38,,0,,0,,0,,0
3171.422,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3173.774,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3173.923,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3173.924,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3173.924,16,Variable Event,PR_count,,2,1,Value,39,,0,,0,,0,,0
3173.924,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3174.073,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3174.133,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3174.133,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3174.133,16,Variable Event,PR_count,,2,1,Value,40,,0,,0,,0,,0
3174.133,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3174.133,1,Condition Event,PR Evaluation,,2,0,,0,,0,,0,,0,,0
3174.133,7,Pulse Output Event,Pump #1,,2,1,Duration,2.222,,0,,0,,0,,0
3174.133,16,Variable Event,_Trial_Counter,,2,1,Value,11,,0,,0,,0,,0
3174.133,16,Variable Event,Rewards_per_step,,2,1,Value,0,,0,,0,,0,,0
3174.133,16,Variable Event,PR_count,,2,1,Value,0,,0,,0,,0,,0
3174.133,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3174.133,1,Condition Event,PR Rewards per Step,,2,0,,0,,0,,0,,0,,0
3174.133,19,List Change - Next Value,PR_Value,,2,2,Index,12,Value,50,,0,,0,,0
3174.133,16,Variable Event,Rewards_per_step,,2,1,Value,1,,0,,0,,0,,0
3174.133,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3174.268,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3174.717,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3174.717,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3174.717,16,Variable Event,PR_count,,2,1,Value,1,,0,,0,,0,,0
3174.717,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3174.777,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3175.106,38,Input Transition On Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3175.106,1,Condition Event,PR Count,,2,0,,0,,0,,0,,0,,0
3175.106,16,Variable Event,PR_count,,2,1,Value,2,,0,,0,,0,,0
3175.106,61,Group Maintain Event,Group Change,,2,1,New Group,2,,0,,0,,0,,0
3175.166,39,Input Transition Off Event,Nose_Poke #1,,2,0,,0,,0,,0,,0,,0
3175.511,38,Input Transition On Event,Tray #1,,2,0,,0,,0,,0,,0,,0
3187.705,39,Input Transition Off Event,Tray #1,,2,0,,0,,0,,0,,0,,0
3600,21,Group Change Event,Group Change,,2,1,New Group,3,,0,,0,,0,,0
3600,16,Variable Event,_Schedule_Timer,,3,1,Value,3600,,0,,0,,0,,0
3600,16,Variable Event,_Trial_Timer,,3,1,Value,0,,0,,0,,0,,0
3600,9999,Schedule Shutdown Event,(SYSTEM),,3,0,,0,,0,,0,,0,,0
